Date,Longs,Shorts,Return
2023-01-31,"1000SHIB/USDT:USDT,AAVE/USDT:USDT,ADA/USDT:USDT,ATOM/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,CHZ/USDT:USDT,DOGE/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,RUNE/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT","ALGO/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,DYDX/USDT:USDT,FIL/USDT:USDT,FTM/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,NEAR/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT",0.01634305742843635
2023-02-28,"1000SHIB/USDT:USDT,AAVE/USDT:USDT,ATOM/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,CHZ/USDT:USDT,DOGE/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,RUNE/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT","ADA/USDT:USDT,ALGO/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,FIL/USDT:USDT,FTM/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT",0.04002418905045481
2023-03-31,"1000SHIB/USDT:USDT,AAVE/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,CHZ/USDT:USDT,DOGE/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT","ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,BCH/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,FIL/USDT:USDT,FTM/USDT:USDT,GALA/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT",0.020251970294358185
2023-04-30,"1000SHIB/USDT:USDT,ATOM/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,CHZ/USDT:USDT,DOGE/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT","AAVE/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,BCH/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,FIL/USDT:USDT,FTM/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,ZIL/USDT:USDT",0.11678584341231367
2023-05-31,"ADA/USDT:USDT,ATOM/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,CHZ/USDT:USDT,DOGE/USDT:USDT,DYDX/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT","1000SHIB/USDT:USDT,AAVE/USDT:USDT,ALGO/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,BCH/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,ZIL/USDT:USDT",-0.04559145288203581
2023-06-30,"1000SHIB/USDT:USDT,ATOM/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,CHZ/USDT:USDT,DOGE/USDT:USDT,DYDX/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT","AAVE/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,BCH/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,ZIL/USDT:USDT",0.05975538203561097
2023-07-31,"AAVE/USDT:USDT,ATOM/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,CRV/USDT:USDT,DOGE/USDT:USDT,DYDX/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT","1000SHIB/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,UNFI/USDT:USDT,ZIL/USDT:USDT",-0.06420780019198392
2023-08-31,"1000SHIB/USDT:USDT,AAVE/USDT:USDT,ATOM/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,DYDX/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,TRX/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT","ADA/USDT:USDT,ALGO/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,TRB/USDT:USDT,UNFI/USDT:USDT,ZIL/USDT:USDT",-0.11286570769801674
2023-09-30,"AAVE/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,DYDX/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,RUNE/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT","1000SHIB/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,TRB/USDT:USDT,ZIL/USDT:USDT",-0.04009091616488322
2023-10-31,"AAVE/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,DYDX/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,RUNE/USDT:USDT,STORJ/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT","1000SHIB/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,SAND/USDT:USDT,SOL/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,UNI/USDT:USDT,ZIL/USDT:USDT",-0.06549907004959774
2023-11-30,"AAVE/USDT:USDT,BCH/USDT:USDT,BTC/USDT:USDT,DYDX/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,LTC/USDT:USDT,MASK/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT","1000SHIB/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AVAX/USDT:USDT,AXS/USDT:USDT,BNB/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOGE/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,MANA/USDT:USDT,NEAR/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,UNI/USDT:USDT,ZIL/USDT:USDT",-0.1753516776397824
2023-12-31,"AAVE/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BTC/USDT:USDT,DYDX/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT","1000SHIB/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AXS/USDT:USDT,BNB/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOGE/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,NEAR/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,UNI/USDT:USDT,ZIL/USDT:USDT",0.031488731448310325
2024-01-31,"AAVE/USDT:USDT,ADA/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BTC/USDT:USDT,DYDX/USDT:USDT,FIL/USDT:USDT,FTM/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,TRB/USDT:USDT","1000SHIB/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AXS/USDT:USDT,BNB/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOGE/USDT:USDT,DOT/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT",-0.09261149648289663
2024-02-29,"AAVE/USDT:USDT,ADA/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BTC/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,LINA/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,XRP/USDT:USDT","1000SHIB/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AXS/USDT:USDT,BNB/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOGE/USDT:USDT,DOT/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,FIL/USDT:USDT,FTM/USDT:USDT,GALA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,THETA/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,ZIL/USDT:USDT",-0.09210326870202457
2024-03-31,"ADA/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,THETA/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT","1000SHIB/USDT:USDT,AAVE/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AXS/USDT:USDT,BNB/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,FIL/USDT:USDT,FTM/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,UNFI/USDT:USDT,ZIL/USDT:USDT",0.058544436685454115
2024-04-30,"1000SHIB/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,THETA/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNI/USDT:USDT","AAVE/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT",0.12275337634991144
2024-05-31,"1000SHIB/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,THETA/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNI/USDT:USDT","AAVE/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT",0.05384063248980947
2024-06-30,"1000SHIB/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,ETC/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,THETA/USDT:USDT,TRB/USDT:USDT,UNI/USDT:USDT","AAVE/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,TRX/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT",0.024165475506922537
2024-07-31,"1000SHIB/USDT:USDT,AAVE/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,THETA/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNI/USDT:USDT","ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,STORJ/USDT:USDT,SUSHI/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT",0.05295213348354308
2024-08-31,"1000SHIB/USDT:USDT,AAVE/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,THETA/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT","ADA/USDT:USDT,ALGO/USDT:USDT,ATOM/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,UNFI/USDT:USDT,UNI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT",0.056485814297680195
2024-09-30,"1000SHIB/USDT:USDT,AAVE/USDT:USDT,ADA/USDT:USDT,ALGO/USDT:USDT,AVAX/USDT:USDT,BCH/USDT:USDT,BNB/USDT:USDT,BTC/USDT:USDT,DOGE/USDT:USDT,ETH/USDT:USDT,FTM/USDT:USDT,LINK/USDT:USDT,NEAR/USDT:USDT,RUNE/USDT:USDT,SOL/USDT:USDT,STORJ/USDT:USDT,THETA/USDT:USDT,TRB/USDT:USDT,TRX/USDT:USDT,UNI/USDT:USDT","ATOM/USDT:USDT,AXS/USDT:USDT,CHZ/USDT:USDT,CRV/USDT:USDT,DOT/USDT:USDT,DYDX/USDT:USDT,EOS/USDT:USDT,ETC/USDT:USDT,FIL/USDT:USDT,GALA/USDT:USDT,LINA/USDT:USDT,LRC/USDT:USDT,LTC/USDT:USDT,MANA/USDT:USDT,MASK/USDT:USDT,SAND/USDT:USDT,SUSHI/USDT:USDT,UNFI/USDT:USDT,XRP/USDT:USDT,ZIL/USDT:USDT",0.05478595523083252
